Tahun,Bulan,Tanggal,Jam UTC,Koofesian PC1,Koofesien PC2,Amplitudo PC1+PC2,Curah Hujan
2025,4,2,0,-0.35227,0.11945,0.37197,0.0
2025,4,3,0,-0.40133,0.04157,0.40348,0.0
2025,4,4,0,-0.54376,-0.00464,0.54378,0.0
2025,4,5,0,-0.60608,0.00329,0.60609,0.0
2025,4,6,0,-0.64287,-0.03139,0.64363,0.0
2025,4,7,0,-0.57216,-0.06006,0.5753,0.0
2025,4,8,0,-0.55503,-0.13748,0.5718,0.0
2025,4,9,0,-0.61861,-0.18231,0.64492,0.0
2025,4,10,0,-0.67318,-0.21513,0.70672,0.0
2025,4,11,0,-0.67973,-0.24268,0.72175,0.0
2025,4,12,0,-0.70353,-0.27085,0.75387,0.0
2025,4,13,0,-0.72216,-0.25168,0.76476,0.0
2025,4,14,0,-0.80403,-0.19376,0.82705,0.0
2025,4,15,0,-0.83614,-0.15557,0.85049,0.0
2025,4,16,0,-0.95489,-0.11545,0.96185,0.0
2025,4,17,0,-0.97184,0.00408,0.97184,0.0
2025,4,18,0,-0.91865,0.10325,0.92444,0.0
2025,4,19,0,-0.79678,0.15403,0.81153,0.0
2025,4,20,0,-0.77245,0.1749,0.79201,0.0
2025,4,21,0,-0.75858,0.18309,0.78036,0.0
2025,4,22,0,-0.72177,0.1745,0.74256,0.0
2025,4,23,0,-0.65861,0.11136,0.66796,0.0
2025,4,24,0,-0.63081,0.0442,0.63236,0.0
2025,4,25,0,-0.59229,-0.09685,0.60016,0.0
2025,4,26,0,-0.57334,-0.25372,0.62697,0.0
2025,4,27,0,-0.59736,-0.40547,0.72197,0.0
2025,4,28,0,-0.62971,-0.50693,0.8084,0.0
2025,4,29,0,-0.61506,-0.57392,0.84124,0.0
2025,4,30,0,-0.58924,-0.62796,0.86113,0.0
2025,5,1,0,-0.5569,-0.69727,0.89237,0.0
2025,5,2,0,-0.52561,-0.70517,0.87951,0.0
2025,5,3,0,-0.44122,-0.6741,0.80566,0.0
2025,5,4,0,-0.34069,-0.58936,0.68075,0.0
2025,5,5,0,-0.19857,-0.49136,0.52997,0.0
2025,5,6,0,-0.11809,-0.3498,0.36919,0.0
2025,5,7,0,-0.00652,-0.20393,0.20403,0.0
2025,5,8,0,0.13492,-0.08829,0.16123,0.0
2025,5,9,0,0.29318,0.023,0.29408,0.0
2025,5,10,0,0.43715,0.24743,0.50232,0.0
2025,5,11,0,0.51344,0.38886,0.64407,0.0
2025,5,12,0,0.55768,0.50205,0.75038,0.0
2025,5,13,0,0.5858,0.58315,0.82657,0.0
2025,5,14,0,0.52244,0.66575,0.84627,0.0
2025,5,15,0,0.56341,0.6875,0.88887,0.0
2025,5,16,0,0.55632,0.70089,0.89484,0.0
2025,5,17,0,0.46322,0.76202,0.89176,0.0
2025,5,18,0,0.39458,0.79732,0.88961,0.0
2025,5,19,0,0.33009,0.72364,0.79537,0.0
2025,5,20,0,0.33911,0.65081,0.73386,0.0
2025,5,21,0,0.34968,0.56867,0.66758,0.0
2025,5,22,0,0.34431,0.49267,0.60106,0.0
2025,5,23,0,0.33045,0.43295,0.54465,0.0
2025,5,24,0,0.25021,0.39148,0.46461,0.0
2025,5,25,0,0.18975,0.2487,0.31282,0.0
2025,5,26,0,0.16525,0.0782,0.18282,0.0
2025,5,27,0,0.12277,-0.03427,0.12746,0.0
2025,5,28,0,0.06407,-0.14853,0.16176,0.0
2025,5,29,0,-0.01231,-0.20038,0.20076,0.0
2025,5,30,0,-0.06424,-0.25173,0.2598,0.0
2025,5,31,0,-0.13798,-0.25259,0.28782,0.0
2025,6,1,0,-0.18763,-0.28836,0.34402,0.0
2025,6,2,0,-0.16385,-0.36453,0.39966,0.0
2025,6,3,0,-0.17011,-0.32039,0.36275,0.0
2025,6,4,0,-0.17845,-0.27262,0.32583,0.0
2025,6,5,0,-0.21855,-0.21293,0.30513,0.0
2025,6,6,0,-0.24523,-0.12109,0.2735,0.0
2025,6,7,0,-0.27906,-0.11845,0.30316,0.0
2025,6,8,0,-0.35416,-0.107,0.36997,0.0
2025,6,9,0,-0.40415,-0.07292,0.41068,0.0
2025,6,10,0,-0.32132,-0.02372,0.32219,0.0
2025,6,11,0,-0.20815,-0.00988,0.20838,0.0
2025,6,12,0,-0.1209,-0.04641,0.1295,0.0
2025,6,13,0,-0.06177,-0.04137,0.07435,0.0
2025,6,14,0,0.01866,-0.03668,0.04116,0.0
2025,6,15,0,0.06952,-0.07139,0.09965,0.0
2025,6,16,0,0.09835,-0.07258,0.12223,0.0
2025,6,17,0,0.13792,-0.0233,0.13988,0.0
2025,6,18,0,0.24714,0.02671,0.24858,0.0
2025,6,19,0,0.20157,0.02144,0.20271,0.0
2025,6,20,0,0.0574,0.02261,0.06169,0.0
2025,6,21,0,-0.11773,0.06082,0.13251,0.0
2025,6,22,0,-0.2696,0.10834,0.29056,0.0
2025,6,23,0,-0.39975,0.06371,0.4048,0.0
2025,6,24,0,-0.43881,0.00233,0.43881,0.0
2025,6,25,0,-0.48935,-0.04809,0.49171,0.0
2025,6,26,0,-0.58475,-0.16275,0.60698,0.0
2025,6,27,0,-0.66268,-0.26311,0.713,0.0
2025,6,28,0,-0.6561,-0.27416,0.71108,0.0
2025,6,29,0,-0.60538,-0.30815,0.6793,0.0
2025,6,30,0,-0.46067,-0.35197,0.57974,0.0
2025,7,1,0,-0.2476,-0.38756,0.4599,0.0
2025,7,2,0,-0.11643,-0.33508,0.35474,0.0
2025,7,3,0,-0.04194,-0.30639,0.30925,0.0
2025,7,4,0,0.16649,-0.28932,0.3338,0.0
2025,7,5,0,0.36793,-0.28578,0.46588,0.0
2025,7,6,0,0.4673,-0.24579,0.528,0.0
2025,7,7,0,0.5215,-0.22465,0.56783,0.0
2025,7,8,0,0.63792,-0.11035,0.64739,0.0
2025,7,9,0,0.70091,-0.00898,0.70096,0.0
2025,7,10,0,0.71958,0.09888,0.72634,0.0
2025,7,11,0,0.68296,0.23459,0.72213,0.0
2025,7,12,0,0.57044,0.37781,0.6842,0.0
2025,7,13,0,0.38952,0.49052,0.62637,0.0
2025,7,14,0,0.15747,0.56967,0.59103,0.0
2025,7,15,0,-0.02897,0.59356,0.59427,0.0
2025,7,16,0,-0.1897,0.60077,0.63001,0.0
2025,7,17,0,-0.40598,0.51027,0.65207,0.0
2025,7,18,0,-0.6044,0.36035,0.70367,0.0
2025,7,19,0,-0.83895,0.15842,0.85378,0.0
2025,7,20,0,-0.97732,-0.05814,0.97905,0.0
2025,7,21,0,-0.92903,-0.29845,0.97579,0.0
2025,7,22,0,-0.82504,-0.49521,0.96225,0.0
2025,7,23,0,-0.62495,-0.67458,0.91958,0.0
2025,7,24,0,-0.50315,-0.95403,1.07858,0.0
2025,7,25,0,-0.34254,-1.22008,1.26725,0.0
2025,7,26,0,-0.05783,-1.36497,1.36619,0.0
2025,7,27,0,0.25107,-1.44877,1.47036,0.0
2025,7,28,0,0.65545,-1.44781,1.58926,0.0
2025,7,29,0,1.05124,-1.45087,1.79168,0.0
2025,7,30,0,1.32599,-1.39371,1.92372,0.0
2025,7,31,0,1.50233,-1.34071,2.01358,0.0
2025,8,1,0,1.58762,-1.21087,1.99668,0.0
2025,8,2,0,1.67043,-0.90233,1.89857,0.0
2025,8,3,0,1.72757,-0.61183,1.83271,0.0
2025,8,4,0,1.67616,-0.34327,1.71095,0.0
2025,8,5,0,1.54701,-0.09956,1.55021,0.0
2025,8,6,0,1.29325,0.10306,1.29735,0.0
2025,8,7,0,1.10047,0.31341,1.14423,0.0
2025,8,8,0,0.94504,0.55881,1.0979,0.0
2025,8,9,0,0.75907,0.78699,1.09341,0.0
2025,8,10,0,0.62467,0.98083,1.16286,0.0
2025,8,11,0,0.53239,1.11316,1.23392,0.0
2025,8,12,0,0.33916,1.20736,1.25409,0.0
2025,8,13,0,0.08297,1.25539,1.25813,0.0
2025,8,14,0,-0.0693,1.2755,1.27738,0.0
2025,8,15,0,-0.05266,1.27634,1.27743,0.0
2025,8,16,0,-0.15118,1.23269,1.24193,0.0
2025,8,17,0,-0.35231,1.14647,1.19938,0.0
2025,8,18,0,-0.53088,1.08078,1.20412,0.0
2025,8,19,0,-0.65102,1.03105,1.21938,0.0
2025,8,20,0,-0.77281,0.88531,1.17516,0.0
2025,8,21,0,-0.81432,0.74816,1.10583,0.0
2025,8,22,0,-0.74336,0.71052,1.02831,0.0
2025,8,23,0,-0.6917,0.76599,1.03208,0.0
2025,8,24,0,-0.80744,0.81413,1.14663,0.0
2025,8,25,0,-0.8413,0.85938,1.20263,0.0
2025,8,26,0,-0.77962,0.85084,1.15401,0.0
2025,8,27,0,-0.67504,0.86661,1.09849,0.0
2025,8,28,0,-0.62119,0.82089,1.02943,0.0
2025,8,29,0,-0.52137,0.78069,0.93878,0.0
2025,8,30,0,-0.34778,0.74833,0.82519,0.0
2025,8,31,0,-0.26495,0.58599,0.6431,0.0
2025,9,1,0,-0.25312,0.40797,0.48011,0.0
2025,9,2,0,-0.20909,0.33018,0.39082,0.0
2025,9,3,0,-0.12584,0.31713,0.34118,0.0
2025,9,4,0,-0.02539,0.30832,0.30937,0.0
2025,9,5,0,0.06889,0.22533,0.23562,0.0
2025,9,6,0,0.19177,0.16805,0.25498,0.0
2025,9,7,0,0.30378,0.18704,0.35674,0.0
2025,9,8,0,0.34828,0.16533,0.38553,0.0
2025,9,9,0,0.39366,0.19511,0.43936,0.0
2025,9,10,0,0.38199,0.22517,0.44342,0.0
2025,9,11,0,0.34892,0.18114,0.39314,0.0
2025,9,12,0,0.23603,0.07445,0.2475,0.0
2025,9,13,0,0.09692,0.00048,0.09692,0.0
2025,9,14,0,-0.01949,-0.02427,0.03113,0.0
2025,9,15,0,-0.12358,-0.08556,0.15031,0.0
2025,9,16,0,-0.26152,-0.2221,0.3431,0.0
2025,9,17,0,-0.48452,-0.33806,0.59081,0.0
2025,9,18,0,-0.67291,-0.40149,0.78358,0.0
2025,9,19,0,-0.66467,-0.44347,0.79903,0.0
2025,9,20,0,-0.66307,-0.52429,0.84531,0.0
2025,9,21,0,-0.63094,-0.58075,0.85753,0.0
2025,9,22,0,-0.59729,-0.66155,0.89129,0.0
2025,9,23,0,-0.59027,-0.78015,0.97829,0.0
